"length","gene_id"
3252,"Montipora_capitata_HIv3___RNAseq.g4948.t1"
2053,"Montipora_capitata_HIv3___RNAseq.g4949.t1"
383,"Montipora_capitata_HIv3___TS.g26659.t1"
20535,"Montipora_capitata_HIv3___RNAseq.g4950.t1"
9305,"Montipora_capitata_HIv3___RNAseq.g4951.t1"
28923,"Montipora_capitata_HIv3___RNAseq.g4952.t1"
3167,"Montipora_capitata_HIv3___RNAseq.g4953.t1"
25099,"Montipora_capitata_HIv3___RNAseq.g4954.t1"
949,"Montipora_capitata_HIv3___RNAseq.g4955.t1"
26351,"Montipora_capitata_HIv3___RNAseq.g4956.t1"
25318,"Montipora_capitata_HIv3___TS.g26667.t4"
26117,"Montipora_capitata_HIv3___TS.g26668.t3"
11975,"Montipora_capitata_HIv3___RNAseq.g4960.t1"
5750,"Montipora_capitata_HIv3___RNAseq.g4961.t2"
2269,"Montipora_capitata_HIv3___RNAseq.g4962.t1"
2046,"Montipora_capitata_HIv3___RNAseq.g4963.t1"
3499,"Montipora_capitata_HIv3___RNAseq.g4964.t1"
14797,"Montipora_capitata_HIv3___RNAseq.g4965.t1"
6595,"Montipora_capitata_HIv3___RNAseq.g4966.t1"
26485,"Montipora_capitata_HIv3___TS.g26676.t2"
3160,"Montipora_capitata_HIv3___RNAseq.g4968.t1"
998,"Montipora_capitata_HIv3___RNAseq.g4969.t1"
1019,"Montipora_capitata_HIv3___RNAseq.g4970.t1"
8224,"Montipora_capitata_HIv3___RNAseq.g4971.t1"
3788,"Montipora_capitata_HIv3___RNAseq.g4972.t1"
2180,"Montipora_capitata_HIv3___RNAseq.g4973.t1"
1304,"Montipora_capitata_HIv3___RNAseq.g4974.t1a"
1928,"Montipora_capitata_HIv3___RNAseq.g4974.t1b"
1466,"Montipora_capitata_HIv3___RNAseq.g4975.t1"
45378,"Montipora_capitata_HIv3___RNAseq.g4976.t1"
1648,"Montipora_capitata_HIv3___RNAseq.g4977.t1"
8504,"Montipora_capitata_HIv3___RNAseq.g4978.t1"
6251,"Montipora_capitata_HIv3___RNAseq.460_t"
1310,"Montipora_capitata_HIv3___TS.g26688.t1c"
17080,"Montipora_capitata_HIv3___TS.g26688.t1b"
26194,"Montipora_capitata_HIv3___TS.g26688.t1a"
18101,"Montipora_capitata_HIv3___RNAseq.g4982.t1"
42736,"Montipora_capitata_HIv3___TS.g26690.t1"
6146,"Montipora_capitata_HIv3___RNAseq.g4985.t1"
28610,"Montipora_capitata_HIv3___RNAseq.g4986.t1"
2718,"Montipora_capitata_HIv3___RNAseq.g4987.t1"
15552,"Montipora_capitata_HIv3___RNAseq.g4988.t1"
359,"Montipora_capitata_HIv3___RNAseq.g4989.t1"
25384,"Montipora_capitata_HIv3___RNAseq.g4990.t1"
1430,"Montipora_capitata_HIv3___RNAseq.476_t"
12172,"Montipora_capitata_HIv3___RNAseq.g4992.t1"
3046,"Montipora_capitata_HIv3___RNAseq.g4993.t1"
4602,"Montipora_capitata_HIv3___TS.g26700.t2a"
12748,"Montipora_capitata_HIv3___TS.g26700.t2b"
218,"Montipora_capitata_HIv3___TS.g26701.t1"
2441,"Montipora_capitata_HIv3___RNAseq.g4996.t1"
2804,"Montipora_capitata_HIv3___RNAseq.g4997.t1"
6376,"Montipora_capitata_HIv3___TS.g26704.t1"
416,"Montipora_capitata_HIv3___RNAseq.g4999.t1"
522,"Montipora_capitata_HIv3___TS.g26705.t1"
863,"Montipora_capitata_HIv3___RNAseq.g5000.t1"
20315,"Montipora_capitata_HIv3___RNAseq.g5001.t1"
683,"Montipora_capitata_HIv3___RNAseq.g5002.t1"
26624,"Montipora_capitata_HIv3___RNAseq.g5003.t1"
4740,"Montipora_capitata_HIv3___RNAseq.g5004.t1"
19712,"Montipora_capitata_HIv3___RNAseq.g5005.t1"
22504,"Montipora_capitata_HIv3___RNAseq.g5006.t1"
689,"Montipora_capitata_HIv3___TS.g26713.t1"
554,"Montipora_capitata_HIv3___TS.g26714.t1"
28135,"Montipora_capitata_HIv3___RNAseq.g5007.t1"
1315,"Montipora_capitata_HIv3___TS.g26716.t1"
14506,"Montipora_capitata_HIv3___RNAseq.g5008.t1"
12782,"Montipora_capitata_HIv3___TS.g26719.t1"
15128,"Montipora_capitata_HIv3___RNAseq.g5011.t1"
344,"Montipora_capitata_HIv3___TS.g26721.t1"
5495,"Montipora_capitata_HIv3___RNAseq.g5012.t1"
3971,"Montipora_capitata_HIv3___RNAseq.g5013.t1"
10515,"Montipora_capitata_HIv3___RNAseq.g5014.t1"
2726,"Montipora_capitata_HIv3___RNAseq.g5015.t1"
4235,"Montipora_capitata_HIv3___RNAseq.g5016.t1"
28343,"Montipora_capitata_HIv3___RNAseq.g5017.t1"
1019,"Montipora_capitata_HIv3___RNAseq.g5018.t1"
13735,"Montipora_capitata_HIv3___RNAseq.g5019.t1"
3994,"Montipora_capitata_HIv3___RNAseq.g5020.t1"
14855,"Montipora_capitata_HIv3___TS.g26731.t1"
3071,"Montipora_capitata_HIv3___RNAseq.g5022.t1"
13871,"Montipora_capitata_HIv3___RNAseq.g5023.t1"
47811,"Montipora_capitata_HIv3___TS.g26734.t2"
2469,"Montipora_capitata_HIv3___RNAseq.g5025.t1"
2949,"Montipora_capitata_HIv3___RNAseq.g5026.t1"
785,"Montipora_capitata_HIv3___RNAseq.g5027.t1"
2072,"Montipora_capitata_HIv3___RNAseq.g5028.t1"
896,"Montipora_capitata_HIv3___RNAseq.g5029.t1"
4192,"Montipora_capitata_HIv3___RNAseq.g5030.t1"
785,"Montipora_capitata_HIv3___RNAseq.g5031.t1"
9402,"Montipora_capitata_HIv3___RNAseq.g5032.t1"
12690,"Montipora_capitata_HIv3___RNAseq.g5033.t1"
650,"Montipora_capitata_HIv3___RNAseq.g5034.t1"
698,"Montipora_capitata_HIv3___RNAseq.g5035.t1"
30730,"Montipora_capitata_HIv3___RNAseq.g5036.t1"
5408,"Montipora_capitata_HIv3___RNAseq.g5037.t1"
23311,"Montipora_capitata_HIv3___RNAseq.g5038.t1"
551,"Montipora_capitata_HIv3___RNAseq.g5039.t1"
1810,"Montipora_capitata_HIv3___TS.g26750.t1"
356,"Montipora_capitata_HIv3___RNAseq.g5040.t1"
1376,"Montipora_capitata_HIv3___RNAseq.g5041.t1"
6485,"Montipora_capitata_HIv3___RNAseq.g5042.t1"
15857,"Montipora_capitata_HIv3___RNAseq.g5043.t1"
53972,"Montipora_capitata_HIv3___TS.g26755.t2"
13033,"Montipora_capitata_HIv3___RNAseq.g5045.t1"
7994,"Montipora_capitata_HIv3___RNAseq.g5046.t1c"
12655,"Montipora_capitata_HIv3___RNAseq.g5046.t1b"
3997,"Montipora_capitata_HIv3___RNAseq.g5046.t1a"
1217,"Montipora_capitata_HIv3___RNAseq.g5047.t1"
359,"Montipora_capitata_HIv3___RNAseq.g5048.t1"
12990,"Montipora_capitata_HIv3___RNAseq.g5049.t1"
38760,"Montipora_capitata_HIv3___RNAseq.g5050.t1"
290,"Montipora_capitata_HIv3___RNAseq.g5051.t1"
416,"Montipora_capitata_HIv3___TS.g26763.t1"
46112,"Montipora_capitata_HIv3___RNAseq.g5052.t1"
22891,"Montipora_capitata_HIv3___RNAseq.g5053.t1"
1399,"Montipora_capitata_HIv3___RNAseq.g5054.t1"
2609,"Montipora_capitata_HIv3___RNAseq.g5055.t1"
3506,"Montipora_capitata_HIv3___RNAseq.g5056.t1"
608,"Montipora_capitata_HIv3___RNAseq.g5057.t1"
218,"Montipora_capitata_HIv3___RNAseq.g5058.t1"
6737,"Montipora_capitata_HIv3___RNAseq.g5059.t1"
7889,"Montipora_capitata_HIv3___RNAseq.g5060.t1"
2447,"Montipora_capitata_HIv3___RNAseq.g5061.t1"
2253,"Montipora_capitata_HIv3___RNAseq.g5062.t1"
3708,"Montipora_capitata_HIv3___RNAseq.g5063.t1"
8457,"Montipora_capitata_HIv3___RNAseq.g5064.t1"
2813,"Montipora_capitata_HIv3___RNAseq.g5065.t1"
7309,"Montipora_capitata_HIv3___RNAseq.g5066.t1"
28432,"Montipora_capitata_HIv3___RNAseq.g5067.t1"
14133,"Montipora_capitata_HIv3___RNAseq.g5068.t1b"
575,"Montipora_capitata_HIv3___RNAseq.g5068.t1a"
1404,"Montipora_capitata_HIv3___TS.g26780.t1"
9696,"Montipora_capitata_HIv3___TS.g26781.t1"
765,"Montipora_capitata_HIv3___RNAseq.g5071.t1"
17368,"Montipora_capitata_HIv3___RNAseq.g5072.t1"
25269,"Montipora_capitata_HIv3___RNAseq.g5073.t1"
21741,"Montipora_capitata_HIv3___RNAseq.g5074.t1"
6203,"Montipora_capitata_HIv3___RNAseq.g5075.t1"
10497,"Montipora_capitata_HIv3___RNAseq.g5076.t1"
296,"Montipora_capitata_HIv3___RNAseq.g5077.t1"
5684,"Montipora_capitata_HIv3___RNAseq.g5078.t1"
1482,"Montipora_capitata_HIv3___RNAseq.g5079.t1"
1129,"Montipora_capitata_HIv3___TS.g26789.t1"
9593,"Montipora_capitata_HIv3___RNAseq.g5081.t1"
1940,"Montipora_capitata_HIv3___RNAseq.g5082.t1b"
623,"Montipora_capitata_HIv3___RNAseq.g5082.t1a"
25194,"Montipora_capitata_HIv3___RNAseq.g5083.t1"
1505,"Montipora_capitata_HIv3___RNAseq.g5084.t1"
4384,"Montipora_capitata_HIv3___TS.g26795.t1"
1505,"Montipora_capitata_HIv3___RNAseq.g5086.t1"
20535,"Montipora_capitata_HIv3___RNAseq.g5087.t1"
3060,"Montipora_capitata_HIv3___RNAseq.g5088.t1"
11965,"Montipora_capitata_HIv3___TS.g26799.t1c"
3641,"Montipora_capitata_HIv3___TS.g26799.t1b"
821,"Montipora_capitata_HIv3___TS.g26799.t1a"
1796,"Montipora_capitata_HIv3___RNAseq.g5091.t1"
16389,"Montipora_capitata_HIv3___TS.g26801.t2"
4008,"Montipora_capitata_HIv3___TS.g26802.t1"
1636,"Montipora_capitata_HIv3___RNAseq.g5094.t1"
455,"Montipora_capitata_HIv3___RNAseq.g5095.t1"
7433,"Montipora_capitata_HIv3___RNAseq.g5096.t1"
4611,"Montipora_capitata_HIv3___RNAseq.g5097.t1"
28919,"Montipora_capitata_HIv3___RNAseq.g5098.t1"
13114,"Montipora_capitata_HIv3___RNAseq.g5099.t1"
11878,"Montipora_capitata_HIv3___RNAseq.g5100.t1"
12355,"Montipora_capitata_HIv3___RNAseq.g5101.t1"
11347,"Montipora_capitata_HIv3___RNAseq.g5102.t1"
2296,"Montipora_capitata_HIv3___RNAseq.g5103.t1"
27893,"Montipora_capitata_HIv3___RNAseq.g5104.t1"
5933,"Montipora_capitata_HIv3___RNAseq.g5105.t1"
10573,"Montipora_capitata_HIv3___RNAseq.601_t"
2460,"Montipora_capitata_HIv3___RNAseq.g5107.t1"
3055,"Montipora_capitata_HIv3___RNAseq.g5108.t1"
5866,"Montipora_capitata_HIv3___TS.g26817.t1b"
1013,"Montipora_capitata_HIv3___TS.g26817.t1a"
332,"Montipora_capitata_HIv3___TS.g26818.t1"
491,"Montipora_capitata_HIv3___TS.g26819.t1"
5476,"Montipora_capitata_HIv3___RNAseq.604_t"
2782,"Montipora_capitata_HIv3___TS.g26821.t2"
8909,"Montipora_capitata_HIv3___TS.g26822.t1"
20669,"Montipora_capitata_HIv3___TS.g26823.t1"
19376,"Montipora_capitata_HIv3___RNAseq.g5113.t1"
25911,"Montipora_capitata_HIv3___RNAseq.g5114.t2"
5256,"Montipora_capitata_HIv3___RNAseq.g5115.t1"
5546,"Montipora_capitata_HIv3___TS.g26827.t1"
21264,"Montipora_capitata_HIv3___RNAseq.g5117.t1"
11071,"Montipora_capitata_HIv3___TS.g26829.t1"
2109,"Montipora_capitata_HIv3___RNAseq.g5118.t1"
416,"Montipora_capitata_HIv3___TS.g26831.t1b"
1268,"Montipora_capitata_HIv3___TS.g26831.t1a"
12835,"Montipora_capitata_HIv3___RNAseq.g5120.t1"
4386,"Montipora_capitata_HIv3___RNAseq.g5121.t1"
7214,"Montipora_capitata_HIv3___TS.g26835.t1"
15252,"Montipora_capitata_HIv3___RNAseq.g5123.t2"
6704,"Montipora_capitata_HIv3___RNAseq.g5124.t1"
6395,"Montipora_capitata_HIv3___RNAseq.g5125.t1"
3519,"Montipora_capitata_HIv3___RNAseq.g5126.t1"
24471,"Montipora_capitata_HIv3___RNAseq.g5127.t1"
1022,"Montipora_capitata_HIv3___TS.g26841.t1"
725,"Montipora_capitata_HIv3___RNAseq.g5129.t1"
10507,"Montipora_capitata_HIv3___RNAseq.g5130.t1"
25237,"Montipora_capitata_HIv3___RNAseq.g5131.t1"
12925,"Montipora_capitata_HIv3___RNAseq.g5132.t1"
40576,"Montipora_capitata_HIv3___RNAseq.g5133.t3"
16079,"Montipora_capitata_HIv3___RNAseq.g5134.t1"
317,"Montipora_capitata_HIv3___RNAseq.g5135.t1"
3958,"Montipora_capitata_HIv3___RNAseq.g5136.t1"
1190,"Montipora_capitata_HIv3___RNAseq.g5137.t1"
797,"Montipora_capitata_HIv3___RNAseq.g5138.t1"
974,"Montipora_capitata_HIv3___RNAseq.g5139.t1"
2063,"Montipora_capitata_HIv3___RNAseq.g5140.t1"
1733,"Montipora_capitata_HIv3___RNAseq.g5141.t1"
741,"Montipora_capitata_HIv3___RNAseq.g5142.t1"
320,"Montipora_capitata_HIv3___TS.g26856.t1"
1223,"Montipora_capitata_HIv3___RNAseq.g5143.t1"
278,"Montipora_capitata_HIv3___RNAseq.g5144.t1"
290,"Montipora_capitata_HIv3___RNAseq.g5145.t1"
33230,"Montipora_capitata_HIv3___RNAseq.g5146.t1"
8995,"Montipora_capitata_HIv3___RNAseq.g5147.t1"
1976,"Montipora_capitata_HIv3___RNAseq.g5148.t1"
10445,"Montipora_capitata_HIv3___RNAseq.g5149.t1"
21571,"Montipora_capitata_HIv3___RNAseq.g5150.t1"
1388,"Montipora_capitata_HIv3___RNAseq.g5151.t1"
9875,"Montipora_capitata_HIv3___RNAseq.g5152.t1"
1388,"Montipora_capitata_HIv3___RNAseq.g5153.t1"
6372,"Montipora_capitata_HIv3___TS.g26868.t1"
21701,"Montipora_capitata_HIv3___RNAseq.g5155.t1a"
1197,"Montipora_capitata_HIv3___RNAseq.g5155.t1b"
5819,"Montipora_capitata_HIv3___RNAseq.g5156.t1"
11027,"Montipora_capitata_HIv3___RNAseq.g5157.t1"
11214,"Montipora_capitata_HIv3___RNAseq.g5158.t1"
1760,"Montipora_capitata_HIv3___TS.g26873.t1"
2575,"Montipora_capitata_HIv3___TS.g26874.t1"
8551,"Montipora_capitata_HIv3___RNAseq.g5159.t1"
18683,"Montipora_capitata_HIv3___TS.g26876.t1"
8739,"Montipora_capitata_HIv3___RNAseq.g5161.t1"
1501,"Montipora_capitata_HIv3___RNAseq.g5162.t1"
767,"Montipora_capitata_HIv3___RNAseq.g5163.t1"
452,"Montipora_capitata_HIv3___RNAseq.g5164.t1"
8453,"Montipora_capitata_HIv3___RNAseq.g5165.t1"
266,"Montipora_capitata_HIv3___TS.g26882.t1"
290,"Montipora_capitata_HIv3___TS.g26883.t1"
5781,"Montipora_capitata_HIv3___RNAseq.g5166.t1"
290,"Montipora_capitata_HIv3___RNAseq.g5167.t1"
3579,"Montipora_capitata_HIv3___RNAseq.g5168.t1"
1394,"Montipora_capitata_HIv3___RNAseq.g5169.t1"
581,"Montipora_capitata_HIv3___RNAseq.g5170.t1"
1625,"Montipora_capitata_HIv3___RNAseq.g5171.t1"
281,"Montipora_capitata_HIv3___RNAseq.g5172.t1"
3821,"Montipora_capitata_HIv3___RNAseq.g5173.t1"
840,"Montipora_capitata_HIv3___RNAseq.g5174.t1"
12177,"Montipora_capitata_HIv3___RNAseq.g5175.t1"
269,"Montipora_capitata_HIv3___TS.g26895.t1"
4980,"Montipora_capitata_HIv3___RNAseq.g5176.t1"
5713,"Montipora_capitata_HIv3___RNAseq.g5177.t1"
2389,"Montipora_capitata_HIv3___TS.g26897.t1"
353,"Montipora_capitata_HIv3___RNAseq.g5178.t1"
5246,"Montipora_capitata_HIv3___RNAseq.g5179.t1"
2397,"Montipora_capitata_HIv3___TS.g26900.t1"
18177,"Montipora_capitata_HIv3___TS.g26901.t1"
22226,"Montipora_capitata_HIv3___TS.g26902.t1"
2464,"Montipora_capitata_HIv3___RNAseq.g5183.t1"
20181,"Montipora_capitata_HIv3___TS.g26904.t1"
1349,"Montipora_capitata_HIv3___TS.g26905.t1"
431,"Montipora_capitata_HIv3___RNAseq.g5186.t1"
350,"Montipora_capitata_HIv3___RNAseq.g5187.t1"
8791,"Montipora_capitata_HIv3___TS.g26908.t1"
23975,"Montipora_capitata_HIv3___RNAseq.g5189.t1"
1909,"Montipora_capitata_HIv3___TS.g26910.t1"
18371,"Montipora_capitata_HIv3___TS.g26911.t1"
14009,"Montipora_capitata_HIv3___RNAseq.g5192.t1"
22630,"Montipora_capitata_HIv3___RNAseq.g5193.t1a"
2024,"Montipora_capitata_HIv3___RNAseq.g5193.t1b"
596,"Montipora_capitata_HIv3___RNAseq.g5194.t1"
15389,"Montipora_capitata_HIv3___TS.g26915.t1"
22278,"Montipora_capitata_HIv3___TS.g26916.t2"
5963,"Montipora_capitata_HIv3___RNAseq.g5197.t1"
13492,"Montipora_capitata_HIv3___RNAseq.g5198.t1"
1210,"Montipora_capitata_HIv3___RNAseq.g5199.t1"
1133,"Montipora_capitata_HIv3___RNAseq.g5200.t1"
689,"Montipora_capitata_HIv3___RNAseq.g5201.t1"
621,"Montipora_capitata_HIv3___RNAseq.g5202.t1"
8842,"Montipora_capitata_HIv3___RNAseq.g5203.t1"
621,"Montipora_capitata_HIv3___RNAseq.g5204.t1"
637,"Montipora_capitata_HIv3___TS.g26923.t1"
622,"Montipora_capitata_HIv3___RNAseq.g5205.t1"
622,"Montipora_capitata_HIv3___RNAseq.g5206.t1"
3875,"Montipora_capitata_HIv3___TS.g26924.t1"
455,"Montipora_capitata_HIv3___RNAseq.g5207.t1"
9913,"Montipora_capitata_HIv3___RNAseq.g5208.t1"
314,"Montipora_capitata_HIv3___RNAseq.g5209.t1"
1097,"Montipora_capitata_HIv3___RNAseq.g5210.t1"
1043,"Montipora_capitata_HIv3___RNAseq.g5211.t1"
302,"Montipora_capitata_HIv3___RNAseq.g5212.t1"
9008,"Montipora_capitata_HIv3___RNAseq.g5213.t1"
15028,"Montipora_capitata_HIv3___RNAseq.g5214.t1"
8640,"Montipora_capitata_HIv3___TS.g26932.t2"
11479,"Montipora_capitata_HIv3___TS.g26933.t2"
14471,"Montipora_capitata_HIv3___RNAseq.711_t"
10236,"Montipora_capitata_HIv3___RNAseq.g5218.t1"
4700,"Montipora_capitata_HIv3___TS.g26936.t1b"
7150,"Montipora_capitata_HIv3___TS.g26936.t1a"
13448,"Montipora_capitata_HIv3___RNAseq.g5221.t1"
24679,"Montipora_capitata_HIv3___RNAseq.g5222.t1"
11395,"Montipora_capitata_HIv3___RNAseq.g5223.t1"
3055,"Montipora_capitata_HIv3___TS.g26940.t1"
11158,"Montipora_capitata_HIv3___RNAseq.g5225.t1"
245,"Montipora_capitata_HIv3___RNAseq.g5226.t1"
266,"Montipora_capitata_HIv3___RNAseq.g5227.t1"
278,"Montipora_capitata_HIv3___RNAseq.g5228.t1"
266,"Montipora_capitata_HIv3___RNAseq.g5229.t1"
278,"Montipora_capitata_HIv3___RNAseq.g5230.t1"
278,"Montipora_capitata_HIv3___RNAseq.g5231.t1"
278,"Montipora_capitata_HIv3___RNAseq.g5232.t1"
278,"Montipora_capitata_HIv3___RNAseq.g5233.t1"
266,"Montipora_capitata_HIv3___RNAseq.g5234.t1"
266,"Montipora_capitata_HIv3___RNAseq.g5235.t1"
278,"Montipora_capitata_HIv3___RNAseq.g5236.t1"
278,"Montipora_capitata_HIv3___RNAseq.g5237.t1"
278,"Montipora_capitata_HIv3___RNAseq.g5238.t1"
266,"Montipora_capitata_HIv3___RNAseq.g5239.t1"
344,"Montipora_capitata_HIv3___TS.g26956.t1"
7651,"Montipora_capitata_HIv3___RNAseq.g5240.t1"
8746,"Montipora_capitata_HIv3___RNAseq.g5241.t1"
8345,"Montipora_capitata_HIv3___TS.g26959.t1"
10453,"Montipora_capitata_HIv3___RNAseq.g5244.t1"
21212,"Montipora_capitata_HIv3___TS.g26961.t1"
58744,"Montipora_capitata_HIv3___TS.g26962.t1"
19049,"Montipora_capitata_HIv3___TS.g26963.t2"
7458,"Montipora_capitata_HIv3___TS.g26964.t2"
25925,"Montipora_capitata_HIv3___RNAseq.g5248.t1"
36186,"Montipora_capitata_HIv3___RNAseq.g5249.t1"
7170,"Montipora_capitata_HIv3___RNAseq.730_t"
3879,"Montipora_capitata_HIv3___RNAseq.g5251.t1"
2128,"Montipora_capitata_HIv3___TS.g26969.t1"
5010,"Montipora_capitata_HIv3___TS.g26970.t1"
16435,"Montipora_capitata_HIv3___TS.g26971.t2"
23868,"Montipora_capitata_HIv3___TS.g26972.t2"
970,"Montipora_capitata_HIv3___RNAseq.g5257.t1"
368,"Montipora_capitata_HIv3___RNAseq.g5258.t1"
1235,"Montipora_capitata_HIv3___TS.g26975.t1"
22125,"Montipora_capitata_HIv3___RNAseq.g5260.t1"
5630,"Montipora_capitata_HIv3___TS.g26978.t1"
5630,"Montipora_capitata_HIv3___TS.g26979.t1"
5263,"Montipora_capitata_HIv3___RNAseq.g5263.t1b"
7217,"Montipora_capitata_HIv3___RNAseq.g5263.t1a"
2620,"Montipora_capitata_HIv3___RNAseq.g5264.t1"
32290,"Montipora_capitata_HIv3___RNAseq.g5265.t2"
16274,"Montipora_capitata_HIv3___RNAseq.g5266.t1"
7541,"Montipora_capitata_HIv3___TS.g26985.t1"
1195,"Montipora_capitata_HIv3___RNAseq.g5268.t1"
4847,"Montipora_capitata_HIv3___TS.g26987.t1"
4647,"Montipora_capitata_HIv3___RNAseq.g5270.t1"
1574,"Montipora_capitata_HIv3___RNAseq.g5271.t1"
1661,"Montipora_capitata_HIv3___RNAseq.g5272.t1"
428,"Montipora_capitata_HIv3___RNAseq.g5273.t1"
8673,"Montipora_capitata_HIv3___RNAseq.g5274.t1"
2723,"Montipora_capitata_HIv3___TS.g26992.t1"
4453,"Montipora_capitata_HIv3___RNAseq.g5275.t1"
383,"Montipora_capitata_HIv3___RNAseq.g5276.t1"
3364,"Montipora_capitata_HIv3___RNAseq.g5277.t1"
356,"Montipora_capitata_HIv3___RNAseq.g5278.t1"
2193,"Montipora_capitata_HIv3___RNAseq.g5279.t1"
449,"Montipora_capitata_HIv3___RNAseq.g5280.t1"
599,"Montipora_capitata_HIv3___RNAseq.g5281.t1"
6215,"Montipora_capitata_HIv3___RNAseq.g5282.t1a"
3034,"Montipora_capitata_HIv3___RNAseq.g5282.t1b"
1575,"Montipora_capitata_HIv3___RNAseq.g5283.t1"
386,"Montipora_capitata_HIv3___RNAseq.g5284.t1"
19050,"Montipora_capitata_HIv3___RNAseq.g5285.t1"
729,"Montipora_capitata_HIv3___RNAseq.g5286.t1"
1230,"Montipora_capitata_HIv3___RNAseq.g5287.t1"
32421,"Montipora_capitata_HIv3___TS.g27006.t1"
6422,"Montipora_capitata_HIv3___TS.g27007.t1"
284,"Montipora_capitata_HIv3___TS.g27008.t1"
544,"Montipora_capitata_HIv3___RNAseq.774_t"
413,"Montipora_capitata_HIv3___RNAseq.g5290.t1a"
25540,"Montipora_capitata_HIv3___RNAseq.g5290.t1b"
3157,"Montipora_capitata_HIv3___RNAseq.g5291.t1"
1355,"Montipora_capitata_HIv3___RNAseq.g5292.t1"
13388,"Montipora_capitata_HIv3___RNAseq.g5293.t1"
1802,"Montipora_capitata_HIv3___RNAseq.g5294.t1"
11092,"Montipora_capitata_HIv3___RNAseq.780_t"
4711,"Montipora_capitata_HIv3___RNAseq.g5296.t1"
53044,"Montipora_capitata_HIv3___RNAseq.g5297.t1"
641,"Montipora_capitata_HIv3___TS.g27016.t1"
13101,"Montipora_capitata_HIv3___RNAseq.g5298.t1c"
761,"Montipora_capitata_HIv3___RNAseq.g5298.t1b"
3859,"Montipora_capitata_HIv3___RNAseq.g5298.t1a"
8956,"Montipora_capitata_HIv3___RNAseq.788_t"
9301,"Montipora_capitata_HIv3___RNAseq.g5300.t1"
254,"Montipora_capitata_HIv3___TS.g27020.t1"
4151,"Montipora_capitata_HIv3___RNAseq.g5301.t1"
3265,"Montipora_capitata_HIv3___RNAseq.g5302.t1"
3313,"Montipora_capitata_HIv3___RNAseq.g5303.t1"
3266,"Montipora_capitata_HIv3___RNAseq.g5304.t1"
6968,"Montipora_capitata_HIv3___RNAseq.g5305.t1"
1487,"Montipora_capitata_HIv3___RNAseq.g5306.t1"
557,"Montipora_capitata_HIv3___RNAseq.g5307.t1"
19290,"Montipora_capitata_HIv3___RNAseq.g5308.t1"
26144,"Montipora_capitata_HIv3___RNAseq.g5309.t1"
1541,"Montipora_capitata_HIv3___RNAseq.g5310.t1"
2796,"Montipora_capitata_HIv3___RNAseq.g5311.t1"
15656,"Montipora_capitata_HIv3___RNAseq.g5312.t1"
3344,"Montipora_capitata_HIv3___RNAseq.g5313.t1"
5623,"Montipora_capitata_HIv3___RNAseq.g5314.t1"
617,"Montipora_capitata_HIv3___RNAseq.g5315.t1"
17089,"Montipora_capitata_HIv3___RNAseq.g5316.t1"
5545,"Montipora_capitata_HIv3___RNAseq.g5317.t1"
75704,"Montipora_capitata_HIv3___TS.g27040.t4"
3574,"Montipora_capitata_HIv3___TS.g27041.t1"
4159,"Montipora_capitata_HIv3___RNAseq.g5320.t1"
21648,"Montipora_capitata_HIv3___RNAseq.g5321.t1"
21933,"Montipora_capitata_HIv3___RNAseq.g5322.t1"
17653,"Montipora_capitata_HIv3___TS.g27044.t1"
7269,"Montipora_capitata_HIv3___RNAseq.g5324.t1"
338,"Montipora_capitata_HIv3___RNAseq.g5325.t1"
1506,"Montipora_capitata_HIv3___TS.g27047.t1"
371,"Montipora_capitata_HIv3___RNAseq.g5326.t1"
443,"Montipora_capitata_HIv3___RNAseq.g5327.t1"
401,"Montipora_capitata_HIv3___RNAseq.g5328.t1"
413,"Montipora_capitata_HIv3___RNAseq.g5329.t1"
17471,"Montipora_capitata_HIv3___TS.g27051.t1"
305,"Montipora_capitata_HIv3___RNAseq.g5331.t1"
2524,"Montipora_capitata_HIv3___RNAseq.g5332.t1"
33387,"Montipora_capitata_HIv3___TS.g27053.t1b"
4492,"Montipora_capitata_HIv3___RNAseq.g5334.t1"
503,"Montipora_capitata_HIv3___TS.g27053.t1a"
11753,"Montipora_capitata_HIv3___RNAseq.g5336.t1"
545,"Montipora_capitata_HIv3___RNAseq.g5337.t1"
600,"Montipora_capitata_HIv3___RNAseq.g5338.t1"
3061,"Montipora_capitata_HIv3___TS.g27057.t1"
11262,"Montipora_capitata_HIv3___RNAseq.g5340.t1"
308,"Montipora_capitata_HIv3___RNAseq.g5341.t1"
1316,"Montipora_capitata_HIv3___RNAseq.g5342.t1"
948,"Montipora_capitata_HIv3___TS.g27061.t1"
4632,"Montipora_capitata_HIv3___RNAseq.g5344.t1"
933,"Montipora_capitata_HIv3___RNAseq.g5345.t1"
407,"Montipora_capitata_HIv3___RNAseq.g5346.t1"
3163,"Montipora_capitata_HIv3___TS.g27065.t1"
10381,"Montipora_capitata_HIv3___RNAseq.g5348.t1"
593,"Montipora_capitata_HIv3___RNAseq.g5349.t1"
596,"Montipora_capitata_HIv3___RNAseq.g5350.t1"
638,"Montipora_capitata_HIv3___TS.g27068.t1b"
6440,"Montipora_capitata_HIv3___TS.g27068.t1a"
13732,"Montipora_capitata_HIv3___TS.g27069.t1"
266,"Montipora_capitata_HIv3___TS.g27070.t1"
9812,"Montipora_capitata_HIv3___RNAseq.g5353.t1"
4703,"Montipora_capitata_HIv3___RNAseq.g5354.t1"
